Date,Open,High,Low,Close,Adj Close,Volume
2020-03-18,9.500000,9.600000,6.655000,8.270000,8.270000,3825000
2020-03-19,8.400000,11.250000,8.300000,10.310000,10.310000,5877100
2020-03-20,10.380000,10.780000,9.495000,10.410000,10.410000,6065100
2020-03-23,10.270000,10.920000,9.830000,10.180000,10.180000,3771100
2020-03-24,10.680000,11.500000,10.410000,11.450000,11.450000,3066700
2020-03-25,11.450000,11.965000,10.910000,11.120000,11.120000,2275900
2020-03-26,11.280000,12.240000,11.210000,12.090000,12.090000,3153400
2020-03-27,11.490000,11.900000,11.000000,11.600000,11.600000,1582500
2020-03-30,11.550000,11.960000,11.050000,11.900000,11.900000,2492200
2020-03-31,11.860000,12.635000,11.570000,12.490000,12.490000,2327200
2020-04-01,12.000000,12.250000,11.670000,11.780000,11.780000,5980300
2020-04-02,11.700000,12.570000,11.510000,12.360000,12.360000,3231000
2020-04-03,12.260000,12.450000,11.800000,12.180000,12.180000,2489900
2020-04-06,12.970000,13.380000,12.680000,13.130000,13.130000,3849300
2020-04-07,13.570000,13.860000,12.870000,12.960000,12.960000,2075500
2020-04-08,13.010000,13.200000,12.720000,13.090000,13.090000,3441100
2020-04-09,13.300000,14.140000,13.200000,13.920000,13.920000,3976200
2020-04-13,13.720000,14.020000,13.400000,13.890000,13.890000,1810000
2020-04-14,14.130000,14.460000,13.910000,14.270000,14.270000,2028300
2020-04-15,13.830000,14.050000,13.470000,13.610000,13.610000,1505600
2020-04-16,13.720000,13.920000,13.350000,13.610000,13.610000,1624500
2020-04-17,13.890000,14.080000,13.580000,13.680000,13.680000,2421900
2020-04-20,13.480000,13.910000,13.330000,13.640000,13.640000,1878700
2020-04-21,13.240000,13.510000,12.760000,12.860000,12.860000,1360900
2020-04-22,13.220000,14.020000,13.060000,13.770000,13.770000,2078100
2020-04-23,14.090000,14.390000,13.550000,13.710000,13.710000,2413000
2020-04-24,13.750000,14.150000,13.650000,14.040000,14.040000,2559100
2020-04-27,14.050000,14.290000,13.970000,14.210000,14.210000,2976300
2020-04-28,14.430000,14.920000,13.800000,13.810000,13.810000,3049100
2020-04-29,14.310000,14.850000,13.970000,14.700000,14.700000,3034200
2020-04-30,16.139999,17.139999,15.360000,16.809999,16.809999,7409400
